"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
80.5664894148103,6.32907956140116,9.22101344796829,6.22830318054184,9.21304180868901,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
91.2882008393035,8.93854239606299,6.51662101969123,8.26960923615843,6.25954998773523,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
107.523066644212,8.70334881008603,6.00491674616933,8.92035951721482,9.75869525689632,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1
81.3386629519036,5.33994187018834,9.81046508066356,7.60309291421436,5.4833440866787,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0
75.8177288499368,5.27192549547181,7.40232602809556,8.75405975035392,6.11630275961943,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1
85.5766061279662,5.8665020018816,5.67044890602119,7.86318913218565,6.58366828691214,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
96.4718599948022,7.6514015707653,8.26907535432838,9.6893414366059,7.69460299634375,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
92.2975047351646,8.75247709802352,5.31495109549724,7.0213690365199,8.66189866210334,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
68.0514280846606,6.64104534196667,6.37074573547579,6.3641408784315,9.11902534076944,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1
101.193944094293,6.94522706326097,5.87061323807575,9.90498794009909,5.78370991162956,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1
111.907615773291,8.51138649275526,7.15755906072445,9.25426531699486,5.17759688431397,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
58.9025534336811,7.21363640623167,9.15008471813053,6.64857034920715,7.66797855962068,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
118.352440267619,9.61605877266265,6.71386978705414,9.24682657234371,9.35431278077886,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0
50.6235641516037,6.47304692538455,7.53355394350365,5.65526911872439,6.65121944039129,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
49.6916418426839,5.46959753031842,8.55692392447963,5.67186791449785,6.43158957944252,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1
65.5477171390196,6.54258001130074,7.75649727554992,5.72052571806125,8.9493509370368,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
95.4302272055306,6.99392273672856,8.9919329143595,7.72490501170978,7.94301338260993,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
97.4910646945563,6.37169326539151,6.51866094209254,9.31928045465611,8.29699090099894,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
106.729014169338,5.26612106361426,7.92029779404402,9.14229847956449,5.52788867382333,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
39.8563173576561,8.16306606633589,7.22178508876823,5.04538989043795,8.55495844269171,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
59.7429716429102,6.74882976571098,9.39912028377876,6.7081830452662,6.70370836160146,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
74.3898626844358,5.54573315079324,7.98893531202339,7.9327854688745,9.77220801636577,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0
57.323464910909,8.51204604725353,9.23642516019754,5.71722008753568,7.89676371379755,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1
83.8730184875436,5.89182726573199,5.38430826738477,8.09244794188999,9.87898288178258,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
101.267774517406,9.02044836664572,7.70554261049256,9.8896608396899,8.00268291612156,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0
85.818917388849,9.43046350497752,7.96372650074773,9.18517833342776,8.62318916711956,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
94.260763819717,6.00897866883315,7.96351515222341,8.10082022449933,7.64806948485784,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1
95.1336093407728,9.23291398212314,6.81877332623117,9.12843637401238,6.69717872515321,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0
89.729816390135,6.93536438164301,7.85677456646226,5.13514496386051,9.44628184777685,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
90.2382441221977,6.22906075441279,7.55457903607748,7.900707666995,6.10527415527031,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
78.4973902461632,5.73339774156921,6.9361567881424,6.85106031130999,7.32571062282659,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0
69.5367039190587,9.62776815867983,8.97117294021882,5.59408571338281,7.34209720161743,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0
109.434853688391,8.18891750532202,9.23545922269113,9.40972157171927,8.80447434377857,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
90.3025776840022,6.14991013659164,6.79222340579145,9.78231351240538,8.68268200312741,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
59.2812949422018,7.54945222055539,9.2543106386438,5.05899037700146,8.51753369322978,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0
61.9015067194774,5.86978387203999,6.09650390921161,6.40744392410852,5.94167427625507,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
75.2592080993644,8.77455807174556,7.14315542019904,7.53581110271625,8.7675215722993,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0
94.263453983448,9.07253792975098,8.63726167124696,8.77807162934914,7.23852453753352,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1
119.324910790541,6.01250585750677,6.16526166559197,8.30600965418853,9.69579165335745,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
94.8270130884546,5.56776664336212,8.62348642549478,8.25500703183934,9.73429266246967,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
120.99894680679,8.61896087997593,5.49885096028447,9.75182327209041,8.85941825108603,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
90.1850245727526,7.99777584383264,8.09972340590321,8.26087572379038,8.50860345526598,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
89.3379883364876,7.70085564581677,5.0486154446844,8.54584279586561,7.01018751598895,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
82.009101097085,7.57254519034177,5.9917858382687,6.53645444661379,8.0265963007696,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
88.8665976070057,8.17977922502905,6.87607874395326,8.96019142004661,8.80037986324169,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
77.4992454433211,8.74760985374451,8.16480446024798,8.37882483960129,5.63915604841895,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0
73.2553168091887,5.57278625667095,8.49411369999871,5.17336198594421,6.38922486221418,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
89.253575107459,7.7294445107691,8.82112528895959,7.86963656661101,9.19526883866638,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
83.0719614481455,8.88586290297098,5.11712851119228,6.05887918965891,9.33415765408427,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
105.013622181943,6.61565586808138,5.87643958395347,9.85403889673762,8.16949290107004,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0
91.6311311016443,8.4786687081214,9.25562551710755,9.54564250539988,6.48671313305385,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
65.275438850316,8.49982418934815,9.60941867437214,6.15149501245469,9.79264173656702,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
98.8890030168081,6.56402121880092,7.71802700939588,7.32044414267875,9.84404347487725,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
101.95123218747,7.01547081815079,6.89514349680394,7.6111459673848,5.56030992185697,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
109.841781742744,5.30283173895441,9.73668986815028,9.33007534360513,8.02658254979178,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1
78.0410586985813,9.21076824422926,6.33243220741861,7.99645526683889,6.83776474557817,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
64.9359471335903,5.21332396543585,6.21430149651133,5.22237310768105,8.49955935613252,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0
77.9584690876931,7.86186752957292,9.406338800909,8.92173282802105,8.69583255844191,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
44.2891282541626,7.31572157586925,5.32969986903481,5.15222654910758,8.43169278232381,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0
98.120180539193,9.73017920041457,6.82528787991032,9.59479231736623,9.24309696187265,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
94.3303587549863,9.73982565337792,6.07004186953418,9.00156588526443,5.60699011199176,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0
102.710746036299,7.8017829998862,5.93905511428602,9.65014780987985,6.50047134025954,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0
46.1026584541227,9.3752605910413,6.22470194357447,5.99084873800166,5.79389976803213,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
94.5775614562999,8.78325175610371,8.1461691739969,9.23365815193392,6.11748720053583,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1
87.3362967616207,6.59062473685481,5.39555305847898,8.43749981489964,6.66193084791303,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
54.3437857912016,8.52654971065931,8.56474587577395,5.36837507854216,6.64614095469005,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
108.395135184232,8.17844901001081,6.30402805050835,8.7207859987393,5.7632110430859,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
70.2387865719116,9.31323162280023,8.3190453494899,5.55072014220059,6.12134441034868,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
58.8725987098578,9.72596147563308,6.18950194562785,5.33307477831841,9.59034021710977,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
102.964001130189,6.82573436875828,8.15774560673162,8.60559938941151,9.31769107235596,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
98.7540789740363,6.34142226423137,5.8351970044896,9.23543195705861,5.61214972636662,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0
54.4164309998422,6.86776823946275,5.1058419549372,5.78580050729215,6.73004285199568,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
114.860372825904,7.75971446651965,7.56662878440693,9.69453786034137,9.58506047842093,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1
71.1804479029807,8.73853064258583,5.91840999550186,6.10757223796099,5.53750275750645,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0
91.5248062856053,8.61828290624544,7.19826600165106,8.78730425145477,9.01906653074548,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
74.9834352778554,6.72955403686501,9.53207748592831,8.26797063811682,9.03601638390683,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
61.9718940863531,5.95449689310044,9.9611056339927,5.24305746890604,7.84217770909891,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
111.690682863089,8.1675522995647,6.45084427320398,9.25911706290208,8.57449545059353,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
104.026745517534,5.08800410781987,9.55528597231023,9.91910059587099,5.90157973230816,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
63.1749578736816,6.04643636383116,8.01029036287218,6.30610707565211,7.87026100326329,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0
88.7482136708874,7.50985619728453,8.20250741671771,7.07033609738573,5.87745207827538,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1
100.54898741679,7.52369477180764,7.66054574516602,8.38858095463365,7.95166854863055,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
106.224948005474,6.55258963699453,5.6143174204044,9.82488010660745,5.47996011096984,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
79.8162527865488,9.09478867310099,5.16700795618817,8.66708972258493,7.36529498710297,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1
96.6277132025721,7.70040353760123,7.40959937218577,9.10866371355951,7.44728389428928,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
65.5628382059298,6.26785574131645,5.56671677157283,7.03061703592539,5.18662424874492,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
58.5754759494497,6.16182631580159,9.7025155602023,7.27940729935654,9.07782306196168,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
50.4299822638558,9.32261942885816,5.16629700199701,5.0904594711028,5.86095033679157,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
110.348902588861,7.31462994706817,7.91023076279089,9.58693199674599,8.64005005103536,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
108.44950770846,6.54153044335544,6.44816797459498,9.74096245714463,9.91394030163065,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
73.7842642917541,8.05062393075787,6.51788501883857,6.61398926516995,9.31457604514435,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
115.559448007942,9.16746910545044,8.91695310710929,9.78944250382483,6.47584357648157,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
115.43969535557,9.21356237842701,6.19589471956715,9.92321024998091,8.02562286728062,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0
101.680426150231,9.0879180864431,9.83593914075755,9.57646531285718,8.61819246085361,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
77.6573205482368,5.48107712413184,9.75712099578232,8.07680139085278,6.21549364295788,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
73.5541153085232,8.4306704683695,5.86735505610704,6.78327665082179,7.03994504874572,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1
91.8351535758045,6.14579851739109,8.25523515464738,8.07894099853002,6.89481259207241,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1
73.7144135819689,6.22588014695793,5.89628299232572,7.05111138988286,8.14822928397916,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0
76.1390866658105,7.67568965209648,5.27985091204755,6.43672570120543,5.21265619201586,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0
66.3822030712558,8.44576086383313,5.45367113663815,5.5682853597682,5.48262998461723,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
88.4786486713336,7.96035038307309,6.38940701493993,7.9472278652247,5.54707422154024,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0
70.2291088128595,9.43513014004566,8.47492967150174,6.70679606031626,9.14846493629739,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
75.5211169251541,5.96819661208428,6.38897298951633,6.17274685413577,7.67216696403921,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
109.886061238479,6.36534577817656,6.79039309150539,8.84889325941913,5.88902560062706,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
72.1205590130839,5.15685960417613,9.20771499164402,7.44973903754726,6.10098795266822,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
82.7350343846629,9.72067891736515,9.62554449681193,8.30988111905754,6.85482472064905,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0
93.3166351715279,5.42112521128729,9.74736133590341,6.3872886786703,5.44861149508506,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1
114.621004779227,9.20557878445834,6.13525095861405,9.65243813348934,8.49669767543674,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
92.7490033930197,5.59493695851415,9.30878869607113,8.19789247703739,6.8592782120686,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
112.178134963824,7.73591613280587,9.04428909649141,9.03034094488248,5.07948689977638,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
60.1149287394561,9.75321513018571,7.36779268248938,7.63276140438393,8.74177117832005,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
78.2578246401183,7.43952464661561,7.32831656350754,8.53344601229765,5.90021247626282,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
68.6671775719281,5.41551908710971,7.33548012445681,7.06049340427853,8.35635723080486,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
114.953960512154,6.50575706735253,7.67344361171126,9.64109513210133,7.66432817443274,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
93.3331753792804,9.68438751879148,6.74164039548486,9.25890034530312,5.40238232701086,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
78.8533258433317,6.70724298688583,7.1113039040938,7.65042647719383,7.37910799332894,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
88.0183959884018,9.49611685005948,8.72133897151798,8.10008405591361,5.97986066248268,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
62.7329098430167,7.83562096068636,9.30765192722902,5.48440384445712,9.95909547084011,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1
59.124650763729,6.57647982938215,9.01464116992429,5.06752339890227,7.39323444897309,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0
105.870649675197,9.3746079900302,8.35140618379228,9.9973888869863,6.45066863740794,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
71.6046988113736,5.97164134727791,6.24393384787254,8.09177584713325,5.33472966752015,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
95.1238474159797,7.94165532453917,5.67432965384796,9.2805166717153,9.51042301137932,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
115.174754101493,6.2868016876746,9.58768745418638,9.86357141984627,5.42570303659886,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
81.3236859551731,7.61151563026942,9.91591146681458,5.41442320449278,5.53364646853879,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
73.6440993514414,7.45591244660318,5.96081458730623,8.18940243683755,8.82800703286193,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
75.8229309189927,5.43724009301513,5.87331649265252,5.68684714846313,6.40633473289199,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0
72.7363371930045,7.18905579764396,7.89234347175807,6.79071937105618,5.76456772396341,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
89.5510679726899,8.56179687543772,9.28430012543686,9.12890054052696,9.79754661209881,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0
78.8309793170205,8.47150397254154,8.30601484281942,7.11253392044455,7.52069229725748,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1
102.480993877017,5.73714964441024,7.89516329648905,8.91791897010989,7.56508676335216,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0
105.308305438784,9.33771779295057,7.64506773557514,7.86139940959401,7.50027696718462,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
46.385284796433,8.02694328245707,5.97369564464316,5.40961935417727,9.49958901386708,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
117.930337148571,9.1992294578813,7.67792039434426,9.18251755880192,6.43846252933145,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
69.379370818844,5.94592656823806,7.63772664009593,7.57073543267325,8.38798201875761,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
82.2385516060681,7.09024897310883,5.38995321257971,6.91901700221933,5.71359522640705,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
92.6755057658638,5.43168871314265,5.24050970794633,6.9663538550958,8.25118690496311,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1
75.3317135375263,8.5443076887168,9.91865442250855,7.13103693095036,7.61667001293972,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1
77.1635815577307,8.47087368369102,9.15811042068526,6.26702588633634,8.9969499479048,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
99.5186907810108,5.50082039204426,6.57616415526718,9.70209742547013,7.51800694968551,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
76.4630699258543,5.63734294613823,8.47005966235884,8.47774041816592,5.17802951391786,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
100.962614792148,8.78810980240814,5.43307541753165,8.27512863324955,9.11056455690414,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0
81.2257825347511,7.02433141530491,5.90800244128332,8.67451444268227,8.75445822719485,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
87.7335944635777,7.37202785327099,7.86818459047936,7.90928146918304,8.62161505036056,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
72.6272962310029,9.90387891768478,7.33426915947348,7.50818303204142,6.42710907501169,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
103.590739445312,7.44833215372637,5.62407239456661,9.73435975261964,6.29291743971407,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0
75.2467054320647,8.4974623459857,9.56762779620476,5.45542543986812,9.81430625310168,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
65.5620910807625,5.29439347679727,6.21424539014697,8.17198228789493,6.75117489066906,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
94.3542042978217,7.44627890526317,9.85415311180986,9.26849334733561,5.74697128031403,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
88.0232984885003,8.83401160128415,6.91670915461145,7.55010654916987,5.77224372653291,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1
83.5570097278669,8.25698947184719,5.76807999052107,7.93029469554313,7.68055135384202,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
75.5161117967085,5.20657040178776,5.60702031478286,6.77947983844206,7.95927601167932,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
76.6053203207528,9.46596427005716,7.60479813907295,7.94943586806767,8.55735109536909,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
73.4404812103607,6.62387618795037,8.67041042540222,7.63178252847865,8.60617254395038,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0
58.0533069004534,9.61805597646162,5.07048145402223,5.35773613024503,7.86519190412946,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
104.79430699379,9.23342840280384,8.03770318394527,8.9801385125611,9.4679088878911,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1
87.998558479511,5.13995362096466,6.14294638507999,6.81449094321579,6.06408036430366,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0
105.191379409416,8.67283388855867,9.70914596458897,9.59431307041086,8.9151124318596,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
114.388743865369,6.24772146926261,7.75888704694808,9.72865353920497,7.35845249495469,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
76.5429254981703,9.42922081565484,8.06378683424555,7.25679344963282,8.78117478685454,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
57.5038335308907,9.60094291018322,9.54937101574615,5.22236859425902,7.16701406170614,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
90.1058134910087,5.47252988559194,7.52413524896838,8.83886767551303,6.67855734704062,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0
96.9332017153098,6.68976441142149,7.41381112951785,8.46833362826146,5.63273336621933,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
97.8151099835848,9.75557919009589,7.12783569935709,8.72283471631818,6.98728960705921,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
79.0076569353214,9.8573640442919,5.35279338480905,7.11906542885117,6.22763018473051,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1
125.941961196987,7.96581778908148,5.77184037771076,9.87362136947922,8.64706633496098,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
62.5707632068133,9.11955151241273,6.21819863445126,5.74337307363749,7.64717703685164,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0
81.6409598553217,7.28807160630822,6.46830030134879,7.21574965515174,5.60870081419125,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
75.2307736746111,7.18435854534619,8.19502237136476,7.09929154720157,6.78616927820258,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0
136.76144975126,5.64536302932538,5.37131033954211,9.79682169156149,7.61254337965511,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
99.2205116688994,9.59794000838883,8.96793536143377,8.9764167368412,6.96509792003781,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
77.7670348235506,6.57389456871897,7.50367106753401,7.68422657856718,8.51567723671906,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0
90.0867274292938,6.06775899417698,8.77654130687006,7.78388464823365,5.02459920826368,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
72.3600872603426,6.20695813093334,8.35192975820974,8.44896046211943,9.74065468530171,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
58.5117803897823,7.23754166974686,5.63567004632205,5.68905506166629,7.97137841465883,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0
